acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.84,-8.85,-3.02,-0.01,-0.33,-0.26,4
-1.18,-9.22,-2.88,0.03,-0.14,-0.2,4
-0.97,-8.88,-3.16,0.02,-0.12,-0.11,4
-0.76,-9.39,-2.5,0.01,-0.07,-0.01,4
-0.51,-9.24,-2.47,0.06,0.07,0.04,4
-0.73,-9.1,-2.92,-0.02,0.12,0.04,4
-0.93,-9.22,-2.93,0.02,0.02,-0.07,4
-1.23,-9.31,-2.74,0.04,0.01,-0.08,4
-1,-9.28,-2.71,0.02,-0.02,-0.09,4
-0.91,-9.33,-2.9,0.03,-0.04,-0.11,4
-3.73,-10.47,-3.13,0.05,-0.69,0.1,4
-6.28,-12.95,-3.43,-0.48,-0.25,1.48,4
-10.95,-17.01,-5.86,-0.4,-0.39,3.09,4
-12.25,-21.96,-9.41,-1.33,-0.56,5.73,4
-10.45,-22.63,-10.7,-2.41,-0.52,8.3,4
-2.55,-19.56,-8.65,-2.8,-3.51,7.37,4
15.95,-20.7,3.57,-0.01,-2.99,6.52,4
23.85,-10.87,7.4,1.75,1.02,5.54,4
16,-14.41,2.33,5.51,2.62,3.89,4
7.73,-13.08,-16.76,8.08,2.71,3.04,4
8.49,-5.62,-37.94,8.39,2.8,4.86,4
2.73,8.61,-40.99,5.52,1.05,4.26,4
-11.26,21.33,-30.64,0.63,-0.01,2.44,4
-11.33,27.07,-33.34,-3.37,-1.78,2.05,4
5.25,24.54,-52.42,-7.82,-5.01,-1.75,4
19.59,4.3,-45.26,-8.76,-6.78,-4.78,4
24.55,0.58,-35.05,-8.76,-6.72,-5.55,4
24.3,3.64,-30.05,-8.76,-4.58,-3.86,4
16.02,2.8,-25.77,-8.76,-3.82,-4.62,4
13.35,5.26,-27.82,-8.76,-1.06,-0.74,4
18.68,9.97,-26.13,-8.54,-0.09,-0.88,4
19.42,10.58,-18.31,-6.49,2.65,-1.26,4
17.63,-4.26,-10.94,-3.46,3.07,-3.51,4
27.17,-51.36,-39.19,0.4,5.7,-4.45,4
-24.5,-46.97,-34,-0.3,-4.45,-3.75,4
26.01,-19.7,5.69,0.77,2.2,1.55,4
-6.02,-22.07,-13.8,-0.45,-0.14,-0.53,4
0.59,-16.63,-10.03,0.28,0.48,1.26,4
0.73,-15.35,-12.13,-0.21,0.13,1.82,4
6.11,-10.86,-10.39,0.71,0.97,2.44,4
3.21,-8.84,-10.49,0.45,0.49,2.16,4
4.01,-4.58,-4.1,0.8,1.64,2.53,4
3.83,-1.23,0.79,1.23,1.23,2.18,4
3.47,-1.49,3.63,1.7,2.3,2.33,4
1.75,0.91,2.99,2.8,2.26,2.87,4
1.13,0.56,-0.08,2.11,2.58,1.52,4
0.54,1.03,-2.18,1.96,2.54,0.97,4
-0.63,-4.37,-4.5,1.05,3.73,1.01,4
0.77,-9.19,-7.64,0.76,4.36,0.51,4
-4.13,-10.88,-11.15,0.48,4.73,-0.33,4
-0.78,-9.12,-2.98,0.03,-0.04,-0.02,4
-0.6,-9.03,-2.86,0.03,0.01,0,4
-0.7,-8.91,-3.19,-0.02,0.06,-0.03,4
-1.09,-9.1,-3.08,0,0.06,-0.06,4
-1.03,-9.14,-3.14,0.02,-0.06,-0.1,4
-0.82,-9.23,-2.93,0.05,-0.12,-0.1,4
-1.04,-9.47,-3.21,0.11,-0.18,-0.09,4
-4.09,-9.35,-4.26,0.15,-0.45,-0.24,4
-9.52,-13.81,-4.48,-0.1,-1.38,0.61,4
-14.25,-20.35,-6.87,-1.49,-0.77,4.57,4
-10.88,-24.4,-8.89,-1.95,-0.8,7.23,4
-5.21,-20.08,-7.97,-2.54,-0.86,8.21,4
0.9,-16.93,-5.35,-2.11,-2,6.8,4
8.59,-13.98,0.15,-1.57,-0.87,6.43,4
12.08,-12.92,4.47,1.35,-0.47,5.45,4
11.87,-11.17,2.57,3.8,0.69,4.13,4
8.59,-9.96,-10.72,7.43,0.95,3.29,4
6.66,-8.04,-26,8.03,1.21,3.53,4
3.67,5.04,-39.21,5.86,0.94,5,4
-0.78,22.13,-33.7,1.17,1.36,5.49,4
-5.95,26.54,-25.49,-3.02,-0.28,3.43,4
6.56,27.26,-36.93,-6.89,-0.93,1,4
19.64,15,-42.72,-8.76,-2.73,-4.55,4
24.22,1.59,-36.46,-8.76,-2.38,-5.69,4
23.97,-1.44,-30.04,-8.76,-3.28,-6.35,4
20.51,1.65,-28.61,-8.76,-1.2,-4.94,4
15.81,5.92,-40.54,-8.76,-1.4,-5.1,4
15.73,1.17,-33.79,-8.76,-0.95,-1.68,4
20.82,8.9,-17.12,-7.05,2.65,-0.5,4
16.74,1.22,-17.53,-3.2,3.37,-2.23,4
12.95,-32.45,-23.91,1.68,0.45,-4.25,4
-16.23,-70.37,-32.95,-1.23,1.09,-7.56,4
9.11,-24.08,-6.94,-0.67,-0.15,2.16,4
8.22,-23.88,-6.78,0.16,1.33,-1.34,4
-2.64,-25.39,-11.25,-0.54,-0.4,0.86,4
2.27,-18.68,-10.72,0.32,0.66,1.93,4
3.38,-14.45,-13.28,-0.05,-0.36,2.31,4
6.75,-11.06,-9.9,0.61,1.61,2.54,4
5.24,-6.27,-7.47,0.86,1.03,1.51,4
2.95,-4.37,-2.99,1.32,1.74,1.38,4
-1.08,-9.25,-3.48,0.06,-0.02,0.23,4
-2.55,-10.21,-4.19,-0.19,0.5,0.67,4
-8.32,-12.43,-6.76,-0.75,0.27,1.85,4
-9.14,-17.95,-8.09,-1.39,-0.5,4.29,4
-7.56,-18.65,-8.57,-1.94,-0.36,6.25,4
-4.96,-15.64,-5.26,-2.79,-0.36,7.12,4
0.1,-11.99,-1.62,-1.82,-0.67,6.96,4
4.16,-8.55,-0.25,-1.38,-0.33,6.25,4
6.62,-6.76,2.88,-0.98,0.74,5.61,4
8.03,-7.36,2.2,1.57,0.77,5.17,4
7.78,-7.59,-2.34,4.02,0.83,4.21,4
11.04,-9.38,-11.58,6.57,0.77,4.08,4
8.85,-9.59,-26.69,7.65,0.71,3.96,4
12.4,2.03,-26.05,4.97,0.75,3.86,4
4.33,7.77,-20.51,1.58,1.08,2.12,4
-1.95,9.74,-19.25,0,0.41,0.99,4
0.54,14.3,-26,-2.83,0.52,1.29,4
2.7,7.94,-31.86,-5.79,-0.95,-1.19,4
8.19,3.59,-37.49,-7.81,-2.39,-3.37,4
12.33,0.89,-37.99,-8.76,-4.28,-5.5,4
15.51,-3.47,-27.82,-8.76,-5.93,-7.32,4
18.67,-1.99,-19.05,-8.76,-6.27,-6.15,4
15.68,0.94,-14.65,-8.63,-4.03,-4.47,4
13.45,2,-9.54,-7.84,-1.69,-3.12,4
11.08,7.81,-13.26,-7.08,-0.47,-2.4,4
8.88,14.04,-13.47,-6.6,-0.17,-1.59,4
14.08,19.89,-6.8,-4.67,1.21,-0.8,4
21.29,3.95,-28.11,-2.16,4.82,-2.77,4
21.1,-57.98,-44.11,-2.76,1.71,-7.83,4
-9.76,-54.92,-24.13,1.4,-5.23,-8.03,4
16.98,-16.89,-8.84,-4.21,3.33,5.81,4
12.39,-19.5,-14.74,1.4,0.3,-0.56,4
3.61,-21.76,-15.12,-0.11,-0.55,0.05,4
5.09,-15.66,-11.32,-0.25,1.24,3,4
4.02,-10.48,-11.11,1.03,1.29,2.84,4
4.24,-6.14,-8.03,1.24,0.95,2.18,4
2.84,-2.86,-5.22,1.65,1.82,2.63,4
2.2,0.75,-3.55,1.34,1.17,1.86,4
1.48,-0.43,-0.04,0.95,0.97,1.7,4
3.22,-0.62,2,1.3,1.61,1.95,4
-1.49,-9.3,-4.27,0.2,-0.57,-0.41,4
-1.86,-10.08,-4.22,-0.06,-0.3,0.2,4
-5.55,-12.51,-5.7,-1.07,0.92,2.42,4
-6.76,-16.62,-7.55,-1.49,1.42,4.74,4
-5.92,-15.84,-10.13,-2.52,1.1,7.23,4
-3.88,-16.3,-6.37,-3.59,0.06,7.94,4
2.33,-10.97,-1.77,-1.82,-0.75,7.16,4
5.04,-9.42,2.15,-1.88,-0.52,6.44,4
7.5,-10.97,2.73,0.72,0.44,6.59,4
9.53,-6.93,-3.09,2.93,0.44,6.15,4
13.36,-9.73,-8.4,4.48,0.91,6.64,4
12.32,-8.95,-21.69,7.28,-0.46,5.58,4
14.48,5.92,-25.86,5.04,0.15,4.59,4
6.32,12.05,-23.79,0.85,1.6,2.5,4
7.02,14.35,-27.11,-1.34,0.56,1.21,4
15.08,15.5,-41.88,-6.09,1.18,-1.5,4
24.44,-1.33,-46.65,-8.76,-2.25,-7.2,4
28.5,-11.4,-49.27,-8.76,-2.59,-8.75,4
33.15,-12.55,-43.11,-8.76,-4.02,-8.75,4
30.24,-8.07,-29.11,-8.76,-3.21,-7.79,4
25.95,-2.09,-25.32,-8.76,-0.38,-6.09,4
21.25,7.16,-17.5,-8.76,1.25,-1.87,4
11.48,14.47,-12,-5.6,1.19,-2.7,4
15.89,2.16,-11.92,-2.92,3.64,-2.42,4
9.44,-16.59,-36.51,0.27,1.59,-4.51,4
17.02,-58.04,-35.6,-3.43,2.8,-6.99,4
11.37,-21.57,-14.85,-0.17,-2.24,-0.12,4
7.67,-24.63,-9.59,-1.32,2.36,0.57,4
5.35,-20.08,-14.02,0.76,-1.36,-0.91,4
4.72,-18.53,-13.98,0.19,1.87,2.19,4
5.23,-13.18,-12.61,0.53,0.67,2.84,4
5.44,-7.98,-11.72,0.29,1.2,3.21,4
4.01,-6.08,-9.1,0.48,0.63,2.22,4
4.57,-4.31,-5.48,0.9,1.14,2.6,4
1.75,-2.25,-4.18,1.83,1.33,2.03,4
3.06,-0.72,-0.9,1.69,1.08,1.86,4
3.8,0.17,1,1.81,2.02,2.46,4
2.8,0.87,-0.78,1.7,2.86,2.24,4
1.41,1,-1.81,1.18,3.06,1.58,4
0.75,-0.49,-2.29,0.36,3.71,1.47,4
-3.19,-10.26,-3.84,-0.37,0.64,1.24,4
-6.23,-12.8,-4.64,-1.14,0.83,2.49,4
-8.4,-16.65,-6.42,-1.47,0.99,4.41,4
-6.75,-16.71,-7.71,-2.49,1.37,6.81,4
-6.24,-14.85,-6.94,-3.47,1.24,7.52,4
-0.65,-11.04,-3.73,-2.52,-0.83,6.62,4
4.38,-9.16,-0.64,-2.62,-0.6,6.47,4
6.82,-12.08,2.98,-1.61,0.26,7.35,4
9.87,-11.98,1.33,1.49,-0.54,7.45,4
13.46,-11.68,-6.56,4.81,-1.45,6,4
13.67,-10.09,-19.27,7.11,-0.99,5.64,4
12.94,-3.88,-23.3,6.16,-1.4,4.28,4
8.4,3.78,-22.51,4.02,0.15,3.04,4
7.27,10.94,-24.62,2.35,0.34,2.34,4
9.23,13.61,-30.82,-1.68,0.61,0.44,4
13.03,3.65,-39.44,-5.43,0.2,-2.59,4
17.19,-10.08,-44.89,-8.76,-0.76,-6.3,4
24.01,-15.15,-41.87,-8.76,-2.31,-8.56,4
28.57,-15.19,-35.64,-8.76,-4.48,-8.75,4
31.36,-10.7,-24.19,-8.76,-3.76,-7.96,4
26.28,-3.68,-19.95,-8.76,-0.88,-6.44,4
18.13,-0.99,-18.79,-8.76,-0.83,-6.01,4
10.71,8.77,-18.76,-7.31,-0.75,-3.94,4
13.02,15.44,-9.89,-5.2,-0.89,-2.25,4
24.39,13.09,-19.64,-5.54,3.82,-2.75,4
18.36,-34.76,-38.49,-0.58,2.79,-4.38,4
-18.48,-61.64,-55.42,0.25,1.07,-8.75,4
15.18,-28.47,-8.83,-1.55,-2.38,3.05,4
13.07,-21.88,-8.69,0.01,1.55,2,4
4.05,-13.1,-18.63,0.87,-0.52,0.08,4
4.16,-15.32,-10.5,0.3,-0.58,0.96,4
5.03,-9.58,-10.06,1.05,0.89,1.9,4
3.1,-6.18,-8.98,1.4,0.95,1.85,4
2.76,-3.88,-6.02,1.3,1.38,1.91,4
2.06,-2.78,-2.98,1.54,1.83,2.25,4
2.75,-1.57,-0.44,1.15,1.8,2.48,4
3.29,-1.95,0.07,1.29,2.7,3.18,4
2,-0.55,-1.9,1.45,2.67,2.73,4
1.51,0.2,-2.42,1.09,2.4,2.14,4
1.09,-1.75,-2.56,0.52,2.5,1.14,4
-15.85,-16.6,-0.59,3.2,-1.06,8.61,1
-10.78,-15.27,-0.66,3.44,-4.18,7.83,1
-4.59,-11.39,-3.44,4.81,-5.76,6.62,1
1.32,-7.08,-2.31,5.57,-4.8,6.17,1
0.04,-3,-3.07,4.9,-3.1,5.32,1
0.28,-0.02,-3.17,3.85,-3.55,4.7,1
2.83,1.34,-2.98,3.33,-3.66,4.03,1
4.3,2.77,-4.01,2.85,-2.85,3.92,1
6.68,4.32,-5.87,2.31,-3.13,3.6,1
7.82,5.58,-9.45,1.61,-2.62,2.45,1
8.28,3.3,-9.95,0.59,-0.74,1.51,1
6.71,1.28,-10.6,-0.3,-1.13,1.06,1
7.77,1.3,-8.98,-0.66,-0.52,0.86,1
7.4,-0.06,-8.72,-0.16,0.1,0.61,1
8.51,-0.51,-9.2,1.03,0.38,0.62,1
11.01,-1.47,-10.55,2.23,0.97,-0.11,1
15.68,-1.78,-14.87,3.47,2.27,-0.69,1
17.3,0.44,-19.29,2.52,2.47,-3.79,1
15.31,-1.91,-19.45,-0.61,3.15,-6.08,1
12.16,-7.19,-16.55,-2.75,2.18,-8.53,1
8.48,-17.01,-17.36,-6.74,3.48,-8.75,1
5.26,-24.9,-20.59,-7.15,1.99,-8.75,1
4.29,-28.25,-23.04,-8.76,-3.19,-8.75,1
13.6,-38.88,3.38,-8.74,-5.28,-8.34,1
3.37,-26.67,9.02,-4.92,0.13,-0.88,1
-2.97,-29.67,15.53,-4.81,0.41,-2.31,1
-8.31,-30.16,18.38,-1.7,0.39,0.23,1
-5.15,-18.79,12.09,0.49,0.76,1.87,1
-4.81,-14.44,5.39,1.03,-0.77,1.8,1
-0.5,-8.04,3.12,0.82,0.01,3.02,1
-1.85,-7.58,-0.26,-0.31,-0.13,1.95,1
-0.35,-3.16,0.55,-0.84,0.19,1.56,1
-2.56,-2.86,-0.79,-1.7,0.65,-0.14,1
-2.58,-1.46,1.25,-2.92,1.11,-0.64,1
-2.06,-6.08,2.97,-3.39,2.29,-1.24,1
-6.98,-10.57,2.64,-2.44,2.25,-2.11,1
-5.61,-13.63,2.89,-1.29,2.01,-2.64,1
-5.8,-13.15,1.77,-1.55,2.85,-1.25,1
-6.52,-15.19,-2.06,0.03,2.65,-1.16,1
-4.17,-13.84,-1.88,0.49,-0.04,-2.1,1
-13.51,-8.9,-4.59,0.73,-2.3,6.33,1
-12.01,-9.47,-3.34,1.49,-2.87,7.53,1
-9.36,-8,-2.03,1.66,-5,7.34,1
-5.94,-6.36,-2.78,2.07,-7.1,6.61,1
1.46,-3.44,-4.28,3.15,-6.54,5.99,1
1.13,0.63,-5.23,2.92,-6.41,4.85,1
3.61,1.67,-4.39,3.28,-5.96,3.59,1
1.02,4.08,-5.63,2.65,-4.61,3.53,1
4.15,2.63,-5.6,2.28,-4.54,2.88,1
5.5,4.81,-9.36,2.55,-3.45,2.87,1
8.92,3.19,-12.64,1.62,-1.36,1.33,1
8.83,1.59,-14.65,0.37,-0.16,0.56,1
10.02,-1.29,-13.03,1.42,0.32,-0.23,1
10.31,-0.59,-16.68,3.42,3.48,-0.44,1
9.65,-0.26,-19.6,2.94,2.88,-1.77,1
12.72,2.2,-20.63,0.68,3.1,-3.94,1
13.86,-1.77,-19.86,-3.69,2.53,-7.17,1
8.26,-14.21,-15.11,-6.11,2.69,-8.5,1
6.04,-27.53,-16.23,-7.53,1.9,-8.75,1
-6.62,-29.66,-15.7,-6.96,0.21,-7.78,1
18.79,-34.1,9.05,-8.76,-8.69,-6,1
5.63,-17.85,9.91,-2.87,3.61,1.2,1
-1.5,-12.89,14.18,-5.31,0.33,-2.02,1
-10.6,-21.44,24.54,-3.32,3.81,-0.96,1
-17.37,-15.65,17.22,-0.72,0.71,0.08,1
-8.46,-12.51,15.17,0.49,-0.53,0.71,1
-3.45,-10.27,7.06,1.9,0.12,2.18,1
-2.47,-6.02,4.01,1.38,1.46,2.93,1
-3.39,-5.35,1.32,0.76,0.22,2.11,1
-0.08,-1.98,2.63,0.04,0.09,1.2,1
-2.15,-1.42,2.4,-0.95,1.17,0.11,1
-2.32,0.86,3.67,-1.5,1.47,-0.95,1
-2.31,-4.29,4.96,-2.12,2.2,-1.96,1
-7.47,-3.36,4.45,-2.22,2.78,-2.89,1
-9.36,-10.89,5.23,-1.65,2.08,-3.39,1
-9.02,-10.07,5.06,-0.96,0.16,-4.05,1
-8.33,-10.04,3.55,-1.1,1.85,-2.32,1
-6.06,-11.89,2.89,-1.55,1.64,-2.12,1
-7.09,-13.47,0.7,-0.22,0.43,-2.18,1
-5.21,-12.85,0.52,-0.12,-0.52,-1.64,1
-12.72,-10.98,-0.06,0.38,1.06,5.07,1
-14.2,-8.17,-0.34,0.34,-0.63,6.04,1
-12.24,-7.89,-1.26,0.54,-2.4,6.44,1
-7.36,-5.4,-1.47,1.31,-3.75,6.68,1
-4.39,-4.58,-2.78,1.77,-5.44,6.21,1
-0.36,-1.49,-1.12,2.64,-5.32,5.83,1
-0.08,1.39,-1.48,2.74,-5.21,4.8,1
0.52,2.25,-0.93,2.85,-5.48,4.11,1
2.38,2.07,-1.52,3.1,-4.43,3.69,1
2.93,2.35,-3.66,3.58,-3.38,2.76,1
3.64,1.27,-6.56,4.39,-1.76,1.86,1
4.88,1.77,-13.49,4.07,-0.78,1.85,1
8.63,5.81,-17.9,0.14,-1.03,0.49,1
8.92,1.45,-13.87,-1.92,-0.45,0.21,1
8.98,3.29,-11.96,-0.64,1.03,0.37,1
8.86,-0.53,-12.45,1.74,2.65,0.64,1
11.8,0.25,-14.74,2.75,3.33,-0.89,1
11.29,2.83,-17.38,1.4,3.97,-3.41,1
9.26,-1.15,-15.01,-0.78,3.19,-5.99,1
4.5,-3.07,-13.06,-3.08,2.44,-6.64,1
5.33,-9.4,-9.34,-5.07,1.57,-6.99,1
5.27,-18.86,-8.15,-6.61,1.35,-7.71,1
-0.68,-22.88,-9.38,-4.78,2.63,-7.89,1
-7.26,-24.73,-6.37,-7.78,-8.09,-8.05,1
23.44,-20.35,24.74,-4.21,-0.24,-1.79,1
-18.76,-14.46,0.33,-3.59,2.85,-3.89,1
-16.13,-23.78,21.94,-3.96,-2.64,-2.37,1
-10.95,-18.65,25,-1.28,0.34,0.25,1
-8.43,-11.44,15.89,0.53,-0.08,1.21,1
-5,-9.29,11.04,0.92,-0.25,1.1,1
-4.1,-8.31,6.37,1.56,-0.73,1.13,1
-1.52,-7.77,4.39,0.88,0.19,1.63,1
-2.56,-7.05,1.29,0.69,1.33,1.7,1
-2.55,-2.74,0.67,-0.68,1.1,1.3,1
-2.79,-3.47,2.25,-2.17,0.5,0.33,1
-2.03,-2.9,5.47,-1.4,1.43,0.12,1
-3.9,-2.04,5.07,-1.37,2.32,-0.85,1
-5.51,-3.68,5.37,-1.19,2.53,-2.01,1
-7.56,-8,4.25,-0.35,2.49,-2.5,1
-8.74,-7.24,2.28,-0.4,1.99,-2.84,1
6.52,-3.74,-16.31,-4.04,2.65,-6.18,1
6.95,-9.78,-12.49,-5.56,1.27,-6.59,1
3.5,-19.35,-10.84,-6.83,1.16,-7.68,1
-1.84,-24.4,-8.07,-6.96,-1.1,-6.33,1
-0.12,-28.37,3.4,-8.76,-6.74,-5.51,1
8.58,-16.94,18.16,-3.7,0.64,-0.8,1
-4.87,-13.74,13,-5.01,-0.32,-0.92,1
-1.33,-13.55,29.21,-4.07,-0.24,-1.3,1
-7.92,-14.41,28.27,-1.33,0.66,0.31,1
-1.49,-9.13,21.53,0.79,0.38,0.78,1
-2.22,-8.15,13.56,0.92,1.23,1.12,1
-2.15,-7.92,8.32,1.25,1.35,1.78,1
-1.19,-6.88,4.53,1.13,1.13,1.69,1
-0.94,-3.33,3.73,0.8,2.31,1.44,1
-1.97,-2.26,1.47,-0.27,1.37,1.13,1
-3.07,0.62,3.02,-1.8,1.66,-0.37,1
-2.6,0.26,5.35,-2.11,1.51,-1.11,1
-3.87,-3.17,6.03,-2.19,2.09,-1.86,1
-7.4,-4.85,5.54,-1.92,2.42,-2.58,1
-10.09,-8.79,5.84,-1.33,2.14,-2.5,1
-8.72,-9.08,5.57,-0.71,1.21,-2.24,1
-9.42,-8.85,3.84,-0.61,0.99,-2.09,1
-7.24,-9.82,4.13,-1.57,0.87,-1.72,1
-6.18,-11.86,3.82,-1,-0.31,-1.88,1
-4.49,-11.16,2.01,0.22,-0.2,-1.27,1
-3.7,-10.03,1.56,-0.1,-0.43,-1.2,1
-1.7,-10.94,2.26,-0.69,0.4,-0.9,1
-2.83,-11.26,0.67,-0.27,1.06,-0.43,1
-3.3,-11.08,0.57,-0.16,0.77,-0.05,1
-4.97,-11.97,2.06,0.7,-0.14,0.47,1
-2.18,-9.23,1.78,0.41,-0.88,0.59,1
-1.35,-9.14,2.21,-0.09,-0.31,0.01,1
-1.84,-9.67,1.59,-0.13,0.13,-0.05,1
-2.21,-9.98,1.04,-0.01,0.18,-0.04,1
-2.41,-10.04,1.1,0.04,0.07,-0.02,1
-2.26,-9.96,1.5,0.08,-0.02,0.01,1
-2.17,-9.83,1.54,0.09,0.09,0.03,1
-2.22,-9.75,1.34,0.06,0.1,0,1
-2.31,-9.87,1.3,0.05,0.05,-0.03,1
-2.2,-9.92,1.34,0.06,-0.01,-0.01,1
-7.38,-19.69,5.04,1.71,0.69,3.83,1
-10.47,-17.59,2.61,2.82,1.37,6,1
-12.76,-15.13,1.67,2.88,-0.57,6.87,1
-8.24,-10.15,2.96,4.3,-1.74,6.94,1
-6.35,-7.58,1.35,4.45,-3.03,6.41,1
-4.37,-5.83,1.14,4.58,-4.08,6.05,1
-3.42,-2.92,-1.22,4.97,-4.97,5.52,1
-1.98,-0.31,-2.55,4.75,-5.54,5.4,1
1.59,-0.6,-3.76,4.5,-5.05,5.08,1
4.52,0.7,-7.39,4.35,-4.82,4.06,1
6.77,6.78,-9.41,2.7,-3.88,2.33,1
4.12,4.33,-8.95,1.54,-2.12,-0.3,1
4.81,4.36,-10.31,1.91,0.27,-1.37,1
3.27,3.14,-16.9,1.37,-0.27,-1.1,1
7.18,3.1,-15.81,0.79,1,0.91,1
6.38,0.67,-15.26,0.89,2.83,1.89,1
11.09,0.22,-14.67,2.33,2.74,1.04,1
13.72,-0.67,-19.33,2.09,4.44,-2.05,1
12.65,-0.95,-20.12,-0.9,3.28,-6.88,1
10.9,-13.33,-12.55,-6.74,0.18,-8.75,1
9.07,-26.28,-11.94,-7.17,0.68,-8.75,1
1.15,-32.58,-14.24,-6.59,-0.03,-8.75,1
5.09,-34.18,-3.73,-8.76,-8.69,-6.24,1
14.47,-14.84,17.26,-4.2,3.03,-0.4,1
-7.15,-14.17,17,-5.43,-2.36,-2.38,1
-3.69,-19.1,34.91,-1.71,1.36,-0.39,1
-11.29,-10.54,22.74,-0.95,1.26,0.05,1
-4.02,-9.74,18.78,1.33,-0.55,0.91,1
-2.34,-7.73,9.32,1.45,0.37,1.84,1
0.05,-8.22,7.11,0.94,0.92,2.07,1
-2.9,-7.92,2.54,0.78,0.67,1.84,1
-0.73,-3.73,3.25,0.02,0.13,1.64,1
0.51,-3.05,3.66,-0.96,0.67,0.89,1
-1.89,0.82,4.42,-2.35,1.45,-0.14,1
-0.24,1.36,6.19,-1.95,1.98,-1.02,1
-3.96,-1.8,7.58,-2.44,3.08,-2.15,1
-5.71,-5.41,7.01,-1.63,3.3,-2.73,1
-8.32,-5.46,5.39,-1.03,1.77,-3.31,1
-7.01,-8.29,4.31,-2.03,0.78,-3.05,1
-4.04,-14.86,5.35,-2.55,-0.53,-3.32,1
10.82,-4.91,-18.85,4.31,3.56,-1.23,1
10.13,-2.39,-22.95,3.98,4.1,-4.75,1
9.09,-4.18,-24.14,-0.92,3.34,-7.97,1
15.12,-22.27,-20.91,-4.52,3.11,-8.75,1
6.28,-37.51,-27.44,-7.54,1.24,-8.75,1
2.7,-70.13,-13.16,-8.76,-8.69,-8.75,1
18.02,-41.85,27.83,-7.77,-3.4,-4.32,1
-1.96,-11.75,2.62,-2.75,3.5,0.13,1
-4.3,-24.61,21.48,-4.78,-0.71,-3.49,1
-16.69,-23.63,23.07,-2.95,3.36,-0.6,1
-10.3,-18.86,22.91,-0.05,-2.58,-0.18,1
-3.11,-14.99,18.57,1.51,-0.05,1.42,1
-3.26,-10.18,7.51,1.91,1.29,2.14,1
-2.35,-7.1,3.82,1.55,-0.01,2.04,1
-0.25,-5.23,1.27,-1.47,0.68,1.6,1
-2.33,-5.51,2.02,-0.48,0.77,1.47,1
-1.87,-5.68,2.71,0.02,0.02,1.79,1
-0.41,-3.02,3.54,0.44,1.09,1.74,1
-0.38,0.15,3.04,-0.71,1.79,0.59,1
-0.43,2.28,3.36,-1.82,4.19,-0.91,1
-2.46,-2.69,2.93,-1.77,4.68,-2.5,1
-9.21,-6.64,-1.72,-1.14,4.6,-3.89,1
-9.01,-8.8,-2.4,-0.72,1.65,-4.98,1
-6.27,-13.12,-2.36,-0.44,4.45,-2.36,1
-7.27,-15.77,-2.6,-0.19,2.5,-3.32,1
-4.35,-18.22,-1.66,1.41,1.4,-3.13,1
-9.86,-14.66,-7.02,0.42,0.83,-1.76,1
-8.16,-14.11,-3.83,-0.06,-2.5,-0.81,1
-2.3,-11.35,-1.2,0.23,-2.13,1.21,1
0.57,-8.01,-1.03,-1.29,-0.94,0.91,1
1.6,-7.84,0.28,-0.22,-0.7,-0.39,1
0.11,-9.07,-1.85,-0.48,1.85,0.02,1
-3.02,-9.7,-4.09,-0.59,0.43,-0.19,1
-0.61,-9.77,-2.86,0.28,-1.26,-0.83,1
1.14,-9.44,-1.74,0.21,-0.73,-0.33,1
0.67,-9.28,-1.89,-0.17,0.39,0.23,1
-0.19,-8.98,-2.71,-0.1,0.91,0.38,1
-1.42,-9.46,-3.15,-0.15,0.76,0.28,1
-1.1,-9.92,-2.92,-0.01,0,-0.03,1
-0.28,-9.48,-2.49,0.2,-0.32,-0.07,1
14.54,9.57,-18.97,-1.92,0.7,2.26,1
13.6,8.54,-19.7,-1.65,3.78,2.04,1
6.37,6.63,-17.25,-2.7,4.52,0.79,1
6.19,2.96,-13.3,-2.37,5.14,-0.05,1
7.01,1.61,-11.59,-1.95,3.92,-2.57,1
6.76,-3.06,-11.88,-2.54,2.26,-5.04,1
13.84,-12.64,-14.36,-3.56,2.01,-8.29,1
-5.96,-22.64,-28.08,-5.57,2.69,-8.63,1
5.51,-37.43,-0.32,-8.66,-5.46,-8.48,1
-2.08,-18.7,6.31,-4.31,2.45,-0.27,1
-0.75,-17.99,7.66,-4.79,-1.86,-3.37,1
-9,-22.99,15.17,-3.8,0.75,-1.61,1
-12.18,-20.43,16.4,-1.98,-0.35,-0.42,1
-8.56,-18.92,18.13,-1.03,0.55,0.89,1
-6.05,-15.43,13.11,1.02,-0.37,0.88,1
-3.65,-9.41,6.2,1.3,0.34,1.78,1
-2.79,-7.21,3.31,1.2,-0.3,1.76,1
-0.82,-4.76,2.46,0.42,-0.33,1.49,1
-2.42,-4.48,1.8,-0.34,0.92,1.23,1
-1.38,-3.5,2.67,-0.79,1.11,1.15,1
-2.37,-2.95,2.66,-1.12,1.52,0.47,1
-3.23,-1.79,3.64,-1.71,2.79,-0.35,1
-3.66,-3.51,4.08,-0.72,2.82,-0.71,1
-3.4,-4.83,2.4,-0.21,3.53,-1.86,1
-7.75,-5.57,-3.7,-0.03,5.48,-2.42,1
-8.06,-8.16,-3.82,-0.11,3.12,-3.87,1
-6.59,-9.71,-4.73,-0.86,2.34,-3.62,1
-4.79,-17.29,-5.76,-1.38,1.49,-3.92,1
